"GSM1220074" "GSM1220075" "GSM1220076" "GSM1220083" "GSM1220103" "GSM1220104" "GSM1220105" "GSM1220106" "GSM319718" "GSM319738" "GSM319743" "GSM319745" "GSM319746" "GSM319748" "GSM319809" "GSM319811" "GSM319813"
"EPAS1" 8.94631314070707 8.87363261788 9.18861133637992 9.54001554746728 10.000581759883 8.72828507214772 9.92785388566691 8.81306889747641 9.02050115159941 8.07007728797087 7.58102900243756 7.87813100517955 8.45649853631936 8.2962314038947 8.82108018404468 9.10807185063886 8.75703799323389
"EPB41" 6.41044875372543 5.9566071505958 6.21787820942546 5.96199923848314 5.75126398546511 5.91942406392166 6.07133905589277 6.28118442563496 5.36057748821759 6.78548544212931 6.34958792617762 5.76392408603022 6.38590222261162 7.20387566503923 6.41957752379648 6.54760751831514 6.17415948141655
"EPB41L2" 9.1027054210032 6.3148185128848 6.52945781262141 6.92393155827449 7.36172377795918 7.16364792102069 8.46345193038297 6.8265433868227 7.69688801577238 7.92805409402868 7.71128603065005 7.33524005940603 7.12272132340283 7.03541300042253 7.61289044781395 7.41748995689209 7.49724713016986
"EPB41L3" 6.6777272393832 7.76038998016571 6.92476957759305 6.64244067381198 6.63067879083193 4.98617310723889 5.30289704608315 3.93292864943196 5.45238427506371 5.84446233179257 6.10146885805103 5.55234540351085 5.89891828707951 5.91665221004432 5.86070923787628 5.5613896321267 5.3481392443997
"EPB41L4A" 4.45712734012044 6.35929326810028 6.41149630484754 6.6203474103171 5.4725016169896 5.4725016169896 5.13380288213291 6.5159141737786 6.13490266372769 6.25021500523782 5.27492618457302 6.19131229997044 5.9006697096992 6.30261928330298 6.61081022536961 6.48704200300236 6.42942637925708
"EPB41L4B" 7.06907034210865 7.60806437163066 7.19086328489682 7.30534154347071 7.45375129930176 7.46578016420515 8.33208369889414 7.88152196590738 7.11010120260313 7.08897286981503 7.10251654998312 7.11945316937966 7.66527843877814 6.73152394295728 6.97999903347465 7.13168050548101 7.2353677075351
"EPB41L5" 5.69018288067713 5.46364760943971 5.22990026190395 6.67445227763282 6.38473856782971 6.36418278694089 6.70141911222643 7.70997119302144 6.32346402224712 6.63346711819443 7.02100424091119 6.16781119909049 6.83862434365335 6.8159316479857 5.9854130299812 6.35911576154383 5.41728535577645
"EPHA1" 7.43252845357631 6.49602205179189 6.37143170825629 7.87063347318552 7.49507767634313 6.37143170825629 7.49507767634313 6.39219171140382 6.44796662642049 6.50597761171307 6.45851833035357 6.56696950686984 6.55977341672502 6.50678199272227 6.66068352816506 6.62361674057881 6.6639545672871
"EPHA2" 6.89835309570912 5.69072280718768 6.25722258296687 6.65042781171202 5.98099651096029 6.62127698667871 7.11730787318759 7.51183408229052 6.32378068478597 6.38652025498272 6.16459467748404 7.29587923350216 6.43007210308216 6.72460745661398 7.86747401205018 4.50765499562031 6.48707058447074
"EPHA3" 5.00978298183397 4.31825013726629 4.76051728346557 5.8689808263658 7.28583541432833 4.72202546318853 4.69566420469835 4.64022275102104 5.48626773284067 5.50305651988073 7.1579289376346 5.40215738742593 5.19833882600963 6.31917860238013 4.83780068211049 5.38282248883255 6.40038596365872
"EPHA4" 5.28850110639222 5.1267585020159 4.9328682337138 6.60310073565013 5.46658113833681 5.53137756520596 5.53137756520596 5.01362818863461 5.52631871520857 5.4673639109274 5.00831233704633 6.49486508989323 6.2726897715628 4.27587931814276 5.04397450462079 4.94829224122743 5.11709427272207
"EPHA5" 4.23098863706197 4.14498910287526 4.22018780618139 6.20190654245053 3.99183068542956 4.08948491728801 4.08632764729323 5.19717985979406 4.25328476659725 4.2599320255977 3.38731317207935 5.66781925564703 3.92664962719637 4.60058303978169 5.50715332022083 3.52750996977682 4.01338581110696
"EPHB1" 5.08560124124248 5.24639670392765 4.9687645588854 4.74995420201166 5.33417022409158 5.14405341070732 5.05638349947767 5.56844732975176 4.91254455967517 5.29172072079467 5.87514633970931 6.42966014327483 6.49761787460102 6.54856145087571 6.60252483926054 6.13539936931485 4.9863996413182
"EPHB2" 7.63267515624935 5.8559800782178 5.55890045223197 6.85785443935978 7.88000299484801 6.35584117093074 6.85019287775245 5.45388565330378 5.97154879538666 7.24076107008999 6.44842115060681 6.50117925834902 6.11845385759009 7.28936518027024 6.3713415769573 6.46322374012203 7.30311920970598
"EPHB3" 7.30345008219194 6.24819813023293 6.51537663805504 7.31924095097649 6.43674921937299 6.83023537040815 7.44560409045239 6.78297268547019 7.25914774998744 6.97859868019929 7.16006438870236 6.90156631475972 7.23124325488604 7.02397935079762 6.91956270264405 7.27239727718648 6.75755615687339
"EPHB4" 7.35663725783623 8.43880103969085 7.42939513431166 8.75132030682107 8.35548379805113 7.67895322196926 7.77257484405893 7.1488412195923 7.77459132055842 7.57885817388415 7.94741027337392 7.87717933537024 7.81071290083414 7.98641044348035 8.10445101427216 6.65974688027318 7.80455803675758
"EPHB6" 6.01829044530494 5.55010613742034 5.72022956950439 6.08221461667202 6.85062576858638 5.57136335412746 5.93308718910927 5.84791787318098 5.78254446598435 5.55716465362176 5.70406977314886 6.16904850704983 5.13464294854884 5.99498916762694 5.26441964478637 6.26698804162386 5.0478502552162
"EPHX1" 7.96314707743284 6.78222128796502 6.68513357577351 8.97940900337175 7.58768454069488 9.48102159757859 8.35277627478994 8.53375262121456 7.19893265352463 8.11762933669187 7.61892384588544 8.62787949446994 8.82862140549385 8.25373367894528 8.26068117068408 9.68929424381504 9.10706138314388
"EPHX2" 5.96583104972019 5.23166277313173 5.5074814840523 5.86191316073509 5.85325672075931 7.99264965362468 7.22575811005133 8.71670017719494 7.43768966342699 7.37644295598971 6.74169287063352 7.10204490600122 7.71735162126407 6.03424534904191 7.39143803542018 4.63601257233424 4.84150806315597
"EPM2AIP1" 7.18757679884336 8.21896743552029 8.5595858891416 6.94336614884327 8.71929494031231 8.13383555503195 8.49570968724633 8.33603933195429 9.02175488110532 7.81912651633549 8.03280320889418 7.85725450595066 8.30074478498176 6.21588846215838 8.30412762196845 8.04894952199668 8.50102143610186
"EPN1" 8.22274003973598 8.33013304804706 8.02943849292275 8.85638704658913 8.57714482265863 7.57843613413839 8.12608828147918 8.68454433962553 7.97242773123064 8.54471385544883 7.81672462577416 7.47165302622116 7.85662093660117 7.44890563655427 7.95224573683275 7.96813949546834 8.52728008294249
"EPN2" 6.86184787762171 6.26536248862044 5.84256545604633 6.52486130844924 6.85115119931056 6.1577401130063 6.91588717968734 6.8951608128764 6.99176827382615 7.05438507637925 6.13517274215453 7.10653684471177 7.3759340894886 6.26334178333461 6.19368992684313 7.14179112581872 7.50212554786115
"EPN3" 6.51089877161789 6.19533307609263 6.54247311233628 6.44775960911639 6.13225985834166 5.47085643091758 6.57405059876221 5.53377589053603 5.33675408115063 5.18814212659499 5.20135789796036 4.85509285992751 5.30326508089003 6.08270726094058 4.98398137597612 5.13850815502595 5.69951755309621
"EPRS" 8.31566578847319 9.48707662818903 8.92608428530651 7.26005398728379 8.57961995694058 9.53657855032467 7.87028555622498 7.70534518770818 8.41837906408724 8.89287843072507 8.81489592116418 9.21211615147359 8.52304867543127 9.11307645821333 9.19512540217217 8.49608483020535 9.30366776524227
"EPS15" 7.28583665383783 7.89581459731122 7.78811111262128 7.44123699985874 7.96762948785171 7.97959957837943 8.87799639651329 8.26695700292536 9.03180232348772 8.29180935992225 8.17001269101097 8.16597782301862 7.96752435483752 8.00620874464621 7.54846701538689 8.70526782566153 8.62189302885076
"EPS15L1" 5.95223776998281 6.62053644454646 6.3734038896612 6.50421837292248 6.21358597144401 7.11524888192096 6.19906087228925 6.43153782410005 6.0485163192683 6.61599601692407 6.87220552350295 6.91819478327998 5.98129979340567 6.8139499698987 6.56498093429994 6.6040408554229 5.90258667205397
"EPS8" 9.06969322516205 8.22111528887875 9.17960530342311 7.94196737826566 7.32485945781568 10.2094608279079 9.02972968001636 8.22111528887875 9.53175988690227 9.46346005796634 8.53391123702014 8.83225474825288 9.39507910938986 8.80457778054372 9.16012369399884 8.01011918044038 9.67731383955844
"EPS8L1" 6.80799606125738 6.06594607870919 6.09376459624577 6.97895453464837 7.26132093985015 8.05788772331163 7.02403355882843 7.44226697806666 6.74479713396929 6.95917203642447 6.71220273121331 6.72701520412423 6.81085689662874 6.79064586621589 6.64866634641567 6.53501558645142 6.85260699273365
"ERAL1" 7.54676621012484 7.72320720082929 8.1896009635764 8.50479084559541 7.24434496023697 7.39554737455141 7.43335059690377 8.00050867986475 7.48658465373825 7.60575088372021 7.60089463079901 7.70613892623377 7.53247002677063 7.30995532915641 7.62687314008785 7.70401066644922 7.86422963233942
"ERBB2" 9.29112540816785 8.01907534649733 7.82476795760049 9.69536074409681 8.66236286677261 8.40790769492273 9.32097718063795 9.02158488855315 9.52974794096505 8.453291123848 8.57450957585104 8.51816186744671 8.73422697113286 8.76450823853282 8.73306699030599 8.65674351185063 8.77465454133747
"ERBB2IP" 6.50082524708508 7.11748102131824 7.64552464623312 7.11365018645342 6.56666548063225 7.53318951402364 7.07297843890339 7.97911499897366 8.37955101318749 7.67217760400745 7.84785472384787 7.5333733952725 7.71452264377083 8.34171331394812 7.68415530017451 8.3611174860417 7.90080490930787
"ERBB3" 8.88095211560056 9.23303238096982 7.78746009201634 10.6523013691996 7.67876099060055 7.15248567949696 10.4172571118641 7.91007957652151 9.91957231066638 10.0678678781431 9.55084497827515 9.95920476788286 9.057232539277 10.0035012612042 10.8534734859184 8.68562902179885 10.4788196250793
"ERC1" 6.36164431428975 5.13644728395091 5.40054316268172 7.6956345975593 6.46267989946304 6.4272562933121 6.52692051232988 7.0307372696662 7.10667123870378 6.86383186068965 6.3441250353188 6.76825755635992 6.36639962652136 6.76049216191042 6.78987774052466 6.77348532945228 7.35087044871574
"ERCC1" 7.32931785650356 8.11968816872676 8.11873201725006 7.85953600758228 8.02208298866291 8.67016815545962 7.83303536697279 8.73039936635426 8.15791031325871 7.95385078263007 8.20519641716839 8.29825480949365 8.13255404074892 8.001526123234 8.22213933694434 7.95221054936522 8.06610518937589
"ERCC2" 6.23360514671389 6.67019843028159 5.76400867021288 6.92786788017793 6.02108383020948 6.86063776646136 6.18885315548552 6.65899835286665 6.87408996088956 7.12895867264634 6.14370946625556 6.8966893016039 7.07801140287268 6.09839764359533 6.83315145052905 5.81069106741693 6.20608666281278
"ERCC3" 7.5968611850085 7.41327205614427 7.00690955748142 7.63620682018458 7.55751730731313 7.99039089821165 7.21661633266776 7.28216254550441 7.76222853566154 7.84113270347918 7.74576799305104 7.82872556301564 7.64681851671209 7.76734226626614 7.57266603846131 7.69145542390317 7.66691633534143
"ERCC5" 7.90844267852387 8.39764207807749 8.63167128681963 7.0157964798718 8.28064180833699 6.62301209184513 8.19555729542032 7.73833805279316 7.47009986646652 7.73832895370379 7.63127277455081 7.99077106564117 8.07574404562427 7.05001084908902 7.7262870399214 7.77722373895258 7.81497301139416
"ERCC8" 5.48832171495805 6.16880659729315 6.8547091106017 5.59883136541262 5.66860172133832 7.23414203529168 5.59969170946355 6.04646167505397 5.894842650741 6.24813372195051 5.99343828175969 6.45100720390956 5.7682223715563 5.94690566003024 7.19130152057832 6.2668116393373 6.03846730540922
"ERF" 7.25483737509566 7.86518209606054 6.80059317441381 8.39786439924717 7.63139119901035 7.5534718328034 7.13800701687591 7.02119309099759 7.64107309361928 7.06910476072026 7.79227893111607 7.18437824676593 7.76277128050701 7.07706470317694 6.55147722878114 7.52740384776658 7.88296427852731
"ERG" 5.1469412550603 5.56450840674833 6.09744512867208 5.98704437292168 5.05954386825361 5.67674593127919 6.00721762165127 5.32326887055954 5.65531985652159 5.52373698522516 5.65344733972541 5.54041562010091 5.49055061067968 5.65501692786532 5.49900289175087 5.64816636401629 5.54058601586672
"ERGIC2" 7.54069743343802 7.54069743343802 8.56264290335617 5.84203329432931 7.75734759998954 9.43068120367628 7.46334166407868 6.90672064471236 8.49871074574629 7.33570584442559 7.31540144954418 7.96277116824096 7.79425409360456 7.81770489704095 8.91934634214684 7.98205082173895 8.07041865213805
"ERGIC3" 9.28751046226495 9.70652905214686 9.50635096953887 10.0830949635316 10.1869292066387 10.0095682180165 9.77366299853866 9.85916876727499 9.66224389421707 9.46515642638673 10.4893949267093 10.2450646639476 9.70844982099646 8.78831910058202 9.90160623543705 9.5633279015277 9.79870611257875
"ERH" 10.253470119232 10.0149386045994 10.1906969954234 10.253470119232 9.95217015115691 10.5799077391859 10.2911345386891 9.21161712512283 10.685448837423 10.5915721172007 10.4866740388383 10.4626215404311 10.4688715347643 10.1641368054966 10.9865493069036 10.2449456571099 10.6066712400648
"ERICH1" 6.71394889359033 7.1005410358346 6.38022096200612 6.53767245941804 6.31568421145944 6.36339370933454 5.41135397890968 6.68886789103123 6.14370282015853 5.93530743731271 5.88235831291126 6.41801974202077 5.87498067619032 6.63927188846911 5.87028804635223 7.18262100162696 6.65004361201243
"ERLIN1" 7.68951480584224 8.0256421040643 7.00302517169123 7.61316472681788 7.87282065164131 7.49104002980044 7.06398109641331 8.16322961882369 7.51769817326848 7.09159672685314 7.7110346573435 7.35284768386345 7.66687115641029 7.45313887757996 7.13261407288568 7.76017122530258 7.48537461392795
"ERLIN2" 6.75680768172063 7.24988675314419 7.05584334136961 6.031629902204 7.00622971514703 7.9722701181609 6.07766988836766 7.87787376742857 7.93615983410696 7.96254252164369 6.71789544695033 7.52527870742097 7.61042329691157 7.68237439999305 7.46526037228232 7.80513260111908 8.14695419571145
"ERMAP" 6.75722541470188 6.61204602934405 7.19334774891532 6.25972178530318 7.14956204865837 5.74766818355456 6.11448513518582 7.41848396905806 6.24884976850936 6.58166258038874 6.26931118362859 6.15938259109799 6.46348554514393 4.73431551377453 6.27044552664975 6.6009241644373 6.02835707120047
"ERN1" 6.41359088346602 5.8499870950283 6.64328656776497 6.48258352573361 7.76152950124657 6.64355810545859 6.47141216437518 6.43640253431693 7.16510568875352 7.15530130842005 7.14438614944916 6.72385506885924 6.79446749095964 6.37202964570242 6.75509540485215 7.10451111494214 6.55094628472537
"ERN2" 6.8696651472594 6.50615848917202 6.62728082634354 6.53643460115476 6.71815346881571 6.26405987683787 6.5667137075249 6.89997590203672 5.99636330483248 6.13752995653582 5.4103278051421 6.98697551014817 6.09818042262846 6.60891036957868 6.77963753353494 6.19941335999643 5.93425637511365
"ERO1L" 7.9289707533341 7.71787644105578 8.61549075100526 7.19051627184432 9.68589284828051 9.46116285199171 8.33816586375002 7.98175598702156 8.78235443488147 7.89037243961804 7.07810529284079 8.37083535425579 8.15538983775351 8.08729411092156 8.29855594849133 7.56517368322255 8.1043570970663
"ERO1LB" 6.34756626739679 5.41440883923 5.93505849463365 5.06768757540987 5.39310812290762 5.8599047236268 6.01920925146236 5.23316125944667 6.25590785957635 4.28316241061484 5.47280619618034 5.51192578425099 5.30141373269766 6.34173199631031 6.04717894224641 6.16274551935416 6.3398478387362
"ERP29" 9.26271380955423 8.71830623008378 8.47429948869811 9.14700426621004 9.53269620354591 7.82696892018792 8.83804366077614 9.67771200525396 8.54944456669409 9.03758354558968 8.85273504654574 9.21328802705038 10.0729313450329 9.40403953373725 9.39862151724103 8.99356697426217 9.02736818684162
"ESD" 8.44203266704459 9.73102611276541 9.86848340641902 9.21281993014995 8.67674336226049 8.69294423665641 9.45767370860916 10.2120508026118 8.93708077672993 9.68921790480693 9.56266641359935 9.87738810819107 9.6351198801321 9.43400570780995 9.24727126043533 9.72416593669467 9.65730618218959
"ESM1" 5.41700263624916 5.03288220398038 5.64461057567084 4.82428669673673 7.8212717977217 7.1088534041416 5.6367686549618 4.1616209424422 4.13443517620823 5.49126446318269 4.29475345955808 5.01218850205164 5.44177456390025 6.09736102492602 5.34685086160489 6.68093766456101 5.92866031345488
"ESPL1" 7.50539270862818 6.9313280923452 6.59711783086761 6.9313280923452 6.94327414830338 6.9313280923452 6.27542471534345 6.15644659077874 6.10059049011036 5.96858330981882 7.79613080842219 7.19914684226498 5.69844063017518 7.2475132005764 7.1323278917937 6.83268404152764 7.65257454576242
"ESR1" 6.36923251964824 5.0365996774937 4.6029159388848 5.77015099948578 6.6691767151741 5.66135268142147 7.62508071659006 7.76180836591165 6.04649377244154 8.00833967850741 6.11609383506885 5.74125081225376 6.63610062747931 6.87606422805942 6.24012114565449 6.47012996717767 7.36658843694173
"ESRRA" 7.46183605513854 8.20089149054711 7.60250231081691 7.5057878715647 7.73442784578725 8.46510812131471 6.94372794504672 8.42987298507756 7.60569984058612 7.58629982992111 7.63996311551831 7.64425227148825 7.67011543850821 7.74798705656544 7.45743238155936 7.48361215899661 7.36082445061143
